applicant_id,applicant_city,posid,year,aptdummy,female,black,juddummy,instatel,pubpvt,millerd,barnesd,perdued,deald,confirmed_atty_donor,political_donor,experience,sq_exp,gov_timely_donor,gov_nom_ideo_distance,n_times_applied_4_judgeships,number_applicants,median_lsat,gov_donor_amount,imputed_gov_nom_ideo_distance,bivariate_posid_missing,graph_aptdummy,model2_listwise,graph_aptdummym2,model3_listwise,graph_aptdummym3
615,buford,40101,2001,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,21,441,0,.98807544,4,23,145,0,.98807544,1,,1,,,0
1627,lawrenceville,40101,2001,0,1,0,0,0,1,0,1,0,0,confirmed attorney,1,23,529,0,.54023087,7,23,145,0,.54023087,1,,1,,,0
1595,norcross,40101,2001,0,1,0,0,1,1,0,1,0,0,,0,22,484,0,,3,23,145,0,.23488256,1,,1,,,0
1431,norcross,40101,2001,0,0,0,0,1,1,0,1,0,0,unknown career,1,19,361,0,.51781642,4,23,145,0,.51781642,1,,1,,,0
1199,lawrenceville,40101,2001,1,0,0,0,1,1,0,1,0,0,,0,23,529,0,,8,23,165,0,.25386265,1,,1,,,.2
1423,lilburn,40101,2001,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,22,484,0,.4377346,7,23,145,0,.4377346,1,,1,,,0
2460,lithonia,40102,2002,0,1,1,1,1,0,0,1,0,0,confirmed attorney,1,16,256,1,.022901053,4,35,160,250,.022901053,1,,1,,,0
1898,atlanta,40102,2002,0,1,0,0,1,0,0,1,0,0,,0,15,225,0,,1,35,160,0,.38211295,1,,1,,,0
2503,decatur,40102,2002,0,1,0,0,0,1,0,1,0,0,,0,14,196,0,,1,35,154,0,.78389859,1,,1,,,0
97,stone mountain,40102,2002,0,0,1,0,0,1,0,1,0,0,,0,34,1156,0,,9,35,173,0,.88227439,1,,1,,,0
353,decatur,40102,2002,0,1,1,1,1,0,0,1,0,0,,0,14,196,0,,3,35,160,0,.78389859,1,,1,,,0
2123,atlanta,40102,2002,0,1,0,0,1,1,0,1,0,0,,0,12,144,0,,1,35,165,0,.38211295,1,,1,,,0
1565,atlanta,40102,2002,0,1,0,0,1,0,0,1,0,0,,0,15,225,0,,1,35,165,0,.38211295,1,,1,,,0
601,lithonia,40102,2002,0,1,1,0,1,0,0,1,0,0,confirmed attorney,1,14,196,1,.72883767,5,35,160,150,.72883767,1,,1,,,0
278,stone mountain,40102,2002,0,1,0,0,1,0,0,1,0,0,,0,17,289,0,,1,35,160,0,.88227439,1,,1,,,0
2580,decatur,40102,2002,0,0,0,0,1,1,0,1,0,0,,0,17,289,0,,2,35,145,0,.78389859,1,,1,,,0
620,decatur,40102,2002,1,0,0,0,1,0,0,1,0,0,,0,9,81,0,,1,35,160,0,.78389859,1,,1,,,.2
481,atlanta,40102,2002,0,1,0,0,1,1,0,1,0,0,,0,28,784,0,,1,35,145,0,.38211295,1,,1,,,0
133,avondale estates,40102,2002,0,0,0,0,1,1,0,1,0,0,,0,20,400,0,,4,35,165,0,1.4760573,1,,1,,,0
287,decatur,40102,2002,0,1,0,0,0,0,0,1,0,0,,0,7,49,0,,2,35,155,0,.78389859,1,,1,,,0
1216,lithonia,40102,2002,0,0,0,0,0,1,0,1,0,0,,0,22,484,0,,2,35,151,0,.64731306,1,,1,,,0
658,decatur,40102,2002,0,1,0,1,1,0,0,1,0,0,confirmed attorney,1,17,289,0,.86865205,4,35,165,0,.86865205,1,,1,,,0
1972,stone mountain,40102,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,10,100,0,.059391383,1,35,160,0,.059391383,1,,1,,,0
184,decatur,40102,2002,0,0,1,1,1,1,0,1,0,0,,0,26,676,0,,8,35,150,0,.78389859,1,,1,,,0
1528,lithonia,40102,2002,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,8,64,0,.21961497,1,35,150,0,.21961497,1,,1,,,0
1568,atlanta,40102,2002,0,0,1,0,1,1,0,1,0,0,confirmed attorney,1,19,361,0,.29779947,5,35,145,0,.29779947,1,,1,,,0
2073,decatur,40102,2002,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,16,256,0,.93335336,4,35,165,0,.93335336,1,,1,,,0
1589,atlanta,40102,2002,0,0,0,1,1,1,0,1,0,0,,0,10,100,0,,2,35,165,0,.38211295,1,,1,,,0
1851,decatur,40102,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,20,400,1,.04710358,11,35,145,3000,.04710358,1,,1,,,0
1155,decatur,40102,2002,0,0,0,0,1,1,0,1,0,0,unknown career,1,16,256,0,.21783946,2,35,155,0,.21783946,1,,1,,,0
2463,decatur,40102,2002,0,1,1,1,0,0,0,1,0,0,confirmed attorney,1,24,576,0,.10284527,2,35,167,0,.10284527,1,,1,,,0
870,decatur,40102,2002,0,0,0,0,0,1,0,1,0,0,,0,13,169,0,,1,35,159,0,.78389859,1,,1,,,0
1478,decatur,40102,2002,0,1,0,0,1,1,0,1,0,0,,0,17,289,0,,1,35,165,0,.78389859,1,,1,,,0
1712,decatur,40102,2002,0,1,1,0,0,1,0,1,0,0,unknown career,1,18,324,0,.014521128,3,35,163,0,.014521128,1,,1,,,0
1407,decatur,40102,2002,0,0,0,0,1,1,0,1,0,0,,0,10,100,0,,1,35,145,0,.78389859,1,,1,,,0
846,decatur,40102,2002,0,0,0,0,1,0,0,1,0,0,,0,16,256,0,,1,35,160,0,.78389859,1,,1,,,0
1484,stone mountain,40102,2002,0,1,0,0,1,1,0,1,0,0,,0,19,361,0,,1,35,165,0,.88227439,1,,1,,,0
916,dunwoody,40102,2002,0,1,0,0,0,1,0,1,0,0,,0,24,576,0,,2,35,159,0,.076369129,1,,1,,,0
900,decatur,40102,2002,0,1,0,0,1,0,0,1,0,0,,0,25,625,0,,1,35,165,0,.78389859,1,,1,,,0
2543,atlanta,40102,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,18,324,1,.077379189,4,35,165,5000,.077379189,1,,1,,,0
2514,lithonia,40102,2002,0,0,0,0,0,0,0,1,0,0,,0,7,49,0,,1,35,162,0,.64731306,1,,1,,,0
2469,atlanta,40103,2002,0,1,1,1,1,1,0,1,0,0,confirmed attorney,1,13,169,0,1.4816965,4,21,155,0,1.4816965,1,,1,,,0
150,atlanta,40103,2002,0,1,1,1,1,1,0,1,0,0,confirmed attorney,1,22,484,1,.17327492,23,21,145,1300,.17327492,1,,1,,,0
528,atlanta,40103,2002,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,14,196,0,1.5512699,3,21,165,0,1.5512699,1,,1,,,0
1170,roswell,40103,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,23,529,1,.1995602,7,21,155,2150,.1995602,1,,1,,,0
1377,atlanta,40103,2002,0,1,0,1,1,1,0,1,0,0,confirmed attorney,1,18,324,1,.64464307,5,21,165,200,.64464307,1,,1,,,0
1889,atlanta,40103,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,18,324,0,.72291315,3,21,165,0,.72291315,1,,1,,,0
2124,atlanta,40103,2002,0,1,0,0,0,1,0,1,0,0,confirmed attorney,1,14,196,0,1.4124714,2,21,173,0,1.4124714,1,,1,,,0
881,atlanta,40103,2002,0,1,1,0,0,0,0,1,0,0,confirmed attorney,1,18,324,1,.24610953,25,21,162,200,.24610953,1,,1,,,0
1489,atlanta,40103,2002,0,0,0,0,0,1,0,1,0,0,,0,21,441,0,,25,21,159,0,.38211295,1,,1,,,0
890,atlanta,40103,2002,0,1,1,1,1,0,0,1,0,0,,0,15,225,0,,19,21,165,0,.38211295,1,,1,,,0
1637,atlanta,40103,2002,0,0,0,0,1,0,0,1,0,0,,0,25,625,0,,7,21,165,0,.38211295,1,,1,,,0
2195,atlanta,40103,2002,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,28,784,0,.5208869,4,21,155,0,.5208869,1,,1,,,0
1267,atlanta,40103,2002,0,0,1,0,0,1,0,1,0,0,confirmed attorney,1,9,81,0,.75604665,3,21,155,0,.75604665,1,,1,,,0
183,atlanta,40103,2002,1,1,0,1,1,1,0,1,0,0,,0,16,256,0,,7,21,165,0,.38211295,1,,1,,,.2
2141,atlanta,40103,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,26,676,1,.082187109,16,21,165,7000,.082187109,1,,1,,,0
2261,atlanta,40103,2002,0,0,1,0,0,0,0,1,0,0,,0,31,961,0,,24,21,169,0,.38211295,1,,1,,,0
2051,atlanta,40103,2002,0,0,0,0,1,1,0,1,0,0,unknown career,1,17,289,1,.11795353,17,21,145,2750,.11795353,1,,1,,,0
1949,atlanta,40103,2002,0,1,0,0,0,1,0,1,0,0,confirmed attorney,1,17,289,1,.49832547,2,21,167,1500,.49832547,1,,1,,,0
1939,atlanta,40103,2002,0,1,1,0,0,0,0,1,0,0,,0,29,841,0,,28,21,155,0,.38211295,1,,1,,,0
181,atlanta,40103,2002,0,1,0,0,1,0,0,1,0,0,confirmed attorney,1,16,256,0,.72571015,3,21,165,0,.72571015,1,,1,,,0
696,atlanta,40103,2002,0,1,0,1,1,1,0,1,0,0,confirmed attorney,1,19,361,1,.12944123,26,21,145,250,.12944123,1,,1,,,0
322,ashburn,40104,2002,0,1,0,0,1,1,0,1,0,0,,0,33,1089,0,,2,2,150,0,.20187806,,,,,,0
1127,ashburn,40104,2002,1,0,0,0,1,0,0,1,0,0,,0,18,324,0,,1,2,165,0,.20187806,,,,,,.2
1612,vidalia,40105,2002,0,1,0,0,1,1,0,1,0,0,,0,12,144,0,,1,5,155,0,.37905419,,,,,,0
2148,vidalia,40105,2002,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,9,81,1,.058400597,1,5,150,1000,.058400597,,0,,0,,0
2402,vidalia,40105,2002,0,1,0,0,1,1,0,1,0,0,,0,26,676,0,,1,5,155,0,.37905419,,,,,,0
70,vidalia,40105,2002,0,0,0,0,1,1,0,1,0,0,,0,30,900,0,,1,5,145,0,.37905419,,,,,,0
324,vidalia,40105,2002,1,0,0,0,1,0,0,1,0,0,confirmed attorney,1,31,961,0,.38781431,2,5,165,0,.38781431,,.22499999,,.2,,.2
424,mcdonough,40106,2002,1,0,0,0,1,0,0,1,0,0,,0,15,225,0,,1,7,160,0,.14247131,1,,1,,,.2
336,stockbridge,40106,2002,0,0,0,0,1,1,0,1,0,0,,0,8,64,0,,1,7,165,0,.056861002,1,,1,,,0
1029,mcdonough,40106,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,26,676,1,.23684439,1,7,145,3500,.23684439,1,,1,,,0
1147,stockbridge,40106,2002,0,1,0,0,1,1,0,1,0,0,,0,16,256,0,,1,7,155,0,.056861002,1,,1,,,0
1587,mcdonough,40106,2002,0,0,0,0,1,1,0,1,0,0,unknown career,1,23,529,0,,1,7,145,0,.14247131,1,,1,,,0
901,mcdonough,40106,2002,0,0,0,1,1,1,0,1,0,0,,0,23,529,0,,1,7,145,0,.14247131,1,,1,,,0
744,mcdonough,40106,2002,0,1,1,0,0,1,0,1,0,0,,0,8,64,0,,1,7,153,0,.14247131,1,,1,,,0
353,decatur,40107,2002,0,1,1,1,1,0,0,1,0,0,,0,14,196,0,,3,20,160,0,.78389859,1,,1,,,0
93,stone mountain,40107,2002,0,1,1,1,0,0,0,1,0,0,,0,19,361,0,,5,20,163,0,.88227439,1,,1,,,0
1216,decatur,40107,2002,0,0,0,0,0,1,0,1,0,0,,0,22,484,0,,2,20,151,0,.78389859,1,,1,,,0
2580,decatur,40107,2002,0,0,0,0,1,1,0,1,0,0,,0,17,289,0,,2,20,145,0,.78389859,1,,1,,,0
1876,decatur,40107,2002,0,1,1,0,1,1,0,1,0,0,,0,16,256,0,,1,20,165,0,.78389859,1,,1,,,0
578,decatur,40107,2002,0,1,0,0,1,0,0,1,0,0,,0,12,144,0,,1,20,165,0,.78389859,1,,1,,,0
287,decatur,40107,2002,0,1,0,0,0,0,0,1,0,0,,0,7,49,0,,2,20,155,0,.78389859,1,,1,,,0
1155,decatur,40107,2002,0,0,0,0,1,1,0,1,0,0,unknown career,1,16,256,0,.21783946,2,20,155,0,.21783946,1,,1,,,0
1589,atlanta,40107,2002,0,0,0,1,1,1,0,1,0,0,,0,10,100,0,,2,20,165,0,.38211295,1,,1,,,0
1712,decatur,40107,2002,0,1,1,0,0,1,0,1,0,0,unknown career,1,18,324,0,.014521128,3,20,163,0,.014521128,1,,1,,,0
993,decatur,40107,2002,0,0,0,0,1,1,0,1,0,0,,0,22,484,0,,5,20,145,0,.78389859,1,,1,,,0
916,dunwoody,40107,2002,1,1,0,0,0,1,0,1,0,0,,0,24,576,0,,2,20,159,0,.076369129,1,,1,,,.2
1193,atlanta,40107,2002,0,0,0,0,0,1,0,1,0,0,,0,29,841,0,,5,20,159,0,.38211295,1,,1,,,0
601,lithonia,40107,2002,0,1,1,0,1,0,0,1,0,0,confirmed attorney,1,14,196,1,.72883767,5,20,160,150,.72883767,1,,1,,,0
2225,decatur,40107,2002,0,0,0,0,1,0,0,1,0,0,,0,18,324,0,,1,20,160,0,.78389859,1,,1,,,0
1568,atlanta,40107,2002,0,0,1,0,1,1,0,1,0,0,confirmed attorney,1,19,361,0,.29779947,5,20,145,0,.29779947,1,,1,,,0
2543,atlanta,40107,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,18,324,1,.077379189,4,20,165,5000,.077379189,1,,1,,,0
1093,stone mountain,40107,2002,0,1,1,0,0,0,0,1,0,0,,0,13,169,0,,1,20,163,0,.88227439,1,,1,,,0
2460,lithonia,40107,2002,0,1,1,1,1,0,0,1,0,0,confirmed attorney,1,16,256,1,.022901053,4,20,160,250,.022901053,1,,1,,,0
1166,atlanta,40107,2002,0,0,0,0,1,1,0,1,0,0,,0,13,169,0,,1,20,165,0,.38211295,1,,1,,,0
1554,cumming,40108,2002,0,0,0,0,1,1,0,1,0,0,,0,11,121,0,,2,6,150,0,.50940299,,,,,,0
2230,cumming,40108,2002,1,0,0,0,1,0,0,1,0,0,confirmed attorney,1,24,576,1,.39039856,2,6,165,1000,.39039856,,.22499999,,.2,,.2
270,cumming,40108,2002,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,22,484,0,.7289843,4,6,155,0,.7289843,,0,,0,,0
1964,cumming,40108,2002,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,6,36,1,.37208438,1,6,146,50,.37208438,,0,,0,,0
1597,cumming,40108,2002,0,0,0,0,1,0,0,1,0,0,,0,21,441,0,,4,6,165,0,.50940299,,,,,,0
1660,cumming,40108,2002,0,0,0,1,1,1,0,1,0,0,,0,28,784,0,,1,6,155,0,.50940299,,,,,,0
989,marietta,40109,2002,0,0,0,0,0,1,0,1,0,0,,0,30,900,0,,1,29,164,0,.034127582,,,,,,0
285,marietta,40109,2002,0,0,1,1,0,1,0,1,0,0,,0,25,625,0,,10,29,153,0,.034127582,,,,,,0
455,atlanta,40109,2002,0,1,0,0,1,1,0,1,0,0,,0,16,256,0,,3,29,155,0,.38211295,,,,,,0
1802,marietta,40109,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,20,400,0,.64104694,9,29,165,0,.64104694,,0,,0,,0
216,marietta,40109,2002,0,1,0,1,1,1,0,1,0,0,confirmed attorney,1,19,361,1,.099324577,6,29,165,1500,.099324577,,0,,0,,0
1037,marietta,40109,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,24,576,0,.20053315,3,29,165,0,.20053315,,0,,0,,0
264,marietta,40109,2002,0,0,0,0,0,0,0,1,0,0,confirmed attorney,1,30,900,0,.81031352,6,29,158,0,.81031352,,0,,0,,0
2530,marietta,40109,2002,0,0,0,0,1,1,0,1,0,0,,0,32,1024,0,,4,29,155,0,.034127582,,,,,,0
2455,marietta,40109,2002,0,0,0,0,0,0,0,1,0,0,,0,14,196,0,,1,29,156,0,.034127582,,,,,,0
103,marietta,40109,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,34,1156,1,.019319678,2,29,150,1775,.019319678,,0,,0,,0
29,marietta,40109,2002,0,0,0,0,0,1,0,1,0,0,,0,21,441,0,,8,29,157,0,.034127582,,,,,,0
1638,marietta,40109,2002,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,23,529,0,.25129792,11,29,145,0,.25129792,,0,,0,,0
2343,marietta,40109,2002,1,1,0,0,1,0,0,1,0,0,confirmed attorney,1,20,400,0,.85187191,2,29,165,0,.85187191,,.22499999,,.2,,.2
412,marietta,40109,2002,0,0,0,1,1,0,0,1,0,0,unknown career,1,25,625,1,.020522336,6,29,165,5000,.020522336,,0,,0,,0
1209,marietta,40109,2002,0,1,0,0,1,0,0,1,0,0,confirmed attorney,1,30,900,0,.24169838,1,29,165,0,.24169838,,0,,0,,0
864,smyrna,40109,2002,0,0,0,0,0,1,0,1,0,0,,0,11,121,0,,1,29,146,0,.31913763,,,,,,0
2454,marietta,40109,2002,0,0,0,0,0,1,0,1,0,0,,0,14,196,0,,4,29,155,0,.034127582,,,,,,0
2355,atlanta,40109,2002,0,1,0,0,1,0,0,1,0,0,,0,11,121,0,,2,29,160,0,.38211295,,,,,,0
479,marietta,40109,2002,0,1,0,1,1,0,0,1,0,0,,0,25,625,0,,7,29,160,0,.034127582,,,,,,0
1505,powder springs,40109,2002,0,1,0,0,1,1,0,1,0,0,,0,14,196,0,,8,29,165,0,.26038042,,,,,,0
1021,marietta,40109,2002,0,1,0,0,1,1,0,1,0,0,unknown career,1,18,324,0,.37528521,1,29,155,0,.37528521,,0,,0,,0
2338,atlanta,40109,2002,0,0,0,0,0,1,0,1,0,0,confirmed attorney,1,13,169,0,.66053522,1,29,168,0,.66053522,,0,,0,,0
2601,marietta,40109,2002,0,1,0,0,1,1,0,1,0,0,confirmed attorney,1,19,361,0,.94785374,4,29,145,0,.94785374,,0,,0,,0
180,marietta,40109,2002,0,1,0,0,0,0,0,1,0,0,confirmed attorney,1,24,576,1,.07996545,9,29,162,1000,.07996545,,0,,0,,0
1045,marietta,40109,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,13,169,0,.69392037,3,29,165,0,.69392037,,0,,0,,0
90,marietta,40109,2002,0,1,0,0,1,1,0,1,0,0,unknown career,1,24,576,0,.65989995,1,29,145,0,.65989995,,0,,0,,0
766,atlanta,40109,2002,0,0,0,0,1,0,0,1,0,0,confirmed attorney,1,17,289,0,.83937293,6,29,160,0,.83937293,,0,,0,,0
2425,atlanta,40109,2002,0,1,1,0,1,0,0,1,0,0,,0,10,100,0,,1,29,160,0,.38211295,,,,,,0
1280,marietta,40109,2002,0,0,0,0,1,1,0,1,0,0,confirmed attorney,1,32,1024,0,.12936923,11,29,155,0,.12936923,,0,,0,,0
49,fairburn,40110,2003,0,0,0,1,1,1,0,0,1,0,,0,25,625,0,,1,28,145,0,1.6028167,,,,,,0
1970,atlanta,40110,2003,0,0,0,0,0,1,0,0,1,0,confirmed attorney,1,22,484,0,.72775131,1,28,153,0,.72775131,,0,,0,,0
2169,peachtree city,40110,2003,0,0,0,0,1,0,0,0,1,0,,0,12,144,0,,1,28,165,0,1.0932881,,,,,,0
207,dunwoody,40110,2003,0,1,0,0,0,0,0,0,1,0,confirmed attorney,1,,1,0,,1,28,161,0,.6566112,,,,,,
1379,canton,40110,2003,0,0,0,0,1,0,0,0,1,0,confirmed attorney,1,19,361,0,.089676023,19,28,165,0,.089676023,,0,,0,,0
1637,atlanta,40110,2003,0,0,0,0,1,0,0,0,1,0,,0,26,676,0,,8,28,165,0,1.1150932,,,,,,0
2093,atlanta,40110,2003,0,0,0,0,0,0,0,0,1,0,confirmed attorney,1,23,529,0,1.2566307,15,28,170,0,1.2566307,,0,,0,,0
702,college park,40110,2003,0,1,1,0,1,0,0,0,1,0,,0,15,225,0,,2,28,160,0,1.545207,,,,,,0
708,atlanta,40110,2003,0,1,0,0,1,0,0,0,1,0,unknown career,1,14,196,0,1.0591953,11,28,160,0,1.0591953,,0,,0,,0
2269,atlanta,40110,2003,0,0,0,0,0,0,0,0,1,0,confirmed attorney,1,26,676,0,.19894749,1,28,153,0,.19894749,,0,,0,,0
966,atlanta,40110,2003,0,1,0,0,1,1,0,0,1,0,confirmed attorney,1,20,400,0,1.6178985,1,28,145,0,1.6178985,,0,,0,,0
1339,atlanta,40110,2003,0,0,0,0,1,1,0,0,1,0,,0,34,1156,0,,1,28,165,0,1.1150932,,,,,,0
2486,atlanta,40110,2003,0,1,0,1,1,1,0,0,1,0,,0,23,529,0,,6,28,145,0,1.1150932,,,,,,0
2505,atlanta,40110,2003,0,1,1,0,0,1,0,0,1,0,,0,13,169,0,,1,28,168,0,1.1150932,,,,,,0
2109,atlanta,40110,2003,0,0,0,0,1,0,0,0,1,0,confirmed attorney,1,11,121,0,1.0400844,1,28,165,0,1.0400844,,0,,0,,0
2429,atlanta,40110,2003,0,0,1,0,0,1,0,0,1,0,,0,31,961,0,,4,28,167,0,1.1150932,,,,,,0
1939,decatur,40110,2003,0,1,0,1,0,0,0,0,1,0,,0,30,900,0,,29,28,155,0,1.516879,,,,,,0
269,atlanta,40110,2003,0,1,0,0,0,0,0,0,1,0,confirmed attorney,1,21,441,0,.18821532,1,28,157,0,.18821532,,0,,0,,0
2049,roswell,40110,2003,0,1,0,0,1,1,0,0,1,0,confirmed attorney,1,24,576,0,.91012591,1,28,165,0,.91012591,,0,,0,,0
1992,bermuda,40110,2003,0,1,0,0,1,1,0,0,1,0,,0,8,64,0,,1,28,155,0,,,,,,,
2107,atlanta,40110,2003,1,0,1,1,1,1,0,0,1,0,confirmed attorney,1,16,256,1,.029066443,9,28,165,5250,.029066443,,.22499999,,.2,,.2
2247,atlanta,40110,2003,0,1,0,1,1,0,0,0,1,0,confirmed attorney,1,17,289,0,.74039376,1,28,160,0,.74039376,,0,,0,,0
2045,atlanta,40110,2003,0,0,0,0,0,0,0,0,1,0,confirmed attorney,1,17,289,0,1.4739096,5,28,163,0,1.4739096,,0,,0,,0
907,atlanta,40110,2003,0,0,1,0,0,0,0,0,1,0,confirmed attorney,1,17,289,0,1.5025427,1,28,165,0,1.5025427,,0,,0,,0
648,atlanta,40110,2003,0,0,0,0,1,1,0,0,1,0,,0,21,441,0,,3,28,145,0,1.1150932,,,,,,0
276,atlanta,40110,2003,0,0,0,0,1,0,0,0,1,0,,0,13,169,0,,1,28,160,0,1.1150932,,,,,,0
1932,atlanta,40110,2003,0,0,1,0,1,0,0,0,1,0,,0,30,900,0,,12,28,165,0,1.1150932,,,,,,0
54,atlanta,40110,2003,0,0,0,1,1,0,0,0,1,0,,0,18,324,0,,1,28,160,0,1.1150932,,,,,,0
2568,winder,40111,2003,0,1,0,0,1,0,0,0,1,0,,0,21,441,0,,3,5,165,0,.207421,1,,1,,,0
587,gainesville,40111,2003,0,0,0,1,1,0,0,0,1,0,confirmed attorney,1,26,676,0,.16046107,5,5,165,0,.16046107,1,,1,,,0
2522,gainesville,40111,2003,0,0,0,0,1,1,0,0,1,0,confirmed attorney,1,10,100,0,.18069398,1,5,155,0,.18069398,1,,1,,,0
2030,gainesville,40111,2003,1,0,0,1,1,1,0,0,1,0,,0,16,256,0,,1,5,155,0,.40207696,1,,1,,,.2
2150,gainesville,40111,2003,0,1,0,0,1,0,0,0,1,0,confirmed attorney,1,24,576,0,.84833121,6,5,165,0,.84833121,1,,1,,,0
1129,tucker,40112,2003,0,0,0,0,1,1,0,0,1,0,,0,26,676,0,,1,25,145,0,1.248467,,,,,,0
1060,lawrenceville,40112,2003,0,1,0,1,1,1,0,0,1,0,,0,17,289,0,,1,25,165,0,.98684293,,,,,,0
605,lawrenceville,40112,2003,0,0,0,0,1,0,0,0,1,0,,0,26,676,0,,5,25,165,0,.98684293,,,,,,0
1456,lawrenceville,40112,2003,0,0,0,1,0,0,0,0,1,0,,0,16,256,0,,2,25,162,0,.98684293,,,,,,0
1404,lawrenceville,40112,2003,0,0,0,0,1,0,0,0,1,0,,0,26,676,0,,3,25,165,0,.98684293,,,,,,0
2177,lilburn,40112,2003,0,0,0,1,0,1,0,0,1,0,confirmed attorney,1,25,625,0,.44492948,2,25,172,0,.44492948,,0,,0,,0
303,lawrenceville,40112,2003,1,1,0,0,1,1,0,0,1,0,confirmed attorney,1,15,225,0,.013109922,2,25,155,0,.013109922,,.22499999,,.2,,.2
2102,duluth,40112,2003,0,1,0,0,1,1,0,0,1,0,confirmed attorney,1,17,289,0,.3999604,10,25,155,0,.3999604,,0,,0,,0
1431,duluth,40112,2003,0,0,0,1,1,1,0,0,1,0,unknown career,1,21,441,0,.21516389,5,25,145,0,.21516389,,0,,0,,0
2588,lawrenceville,40112,2003,0,1,0,0,0,0,0,0,1,0,,0,12,144,0,,1,25,157,0,.98684293,,,,,,0
686,lawrenceville,40112,2003,0,0,0,0,1,1,0,0,1,0,,0,24,576,0,,1,25,155,0,.98684293,,,,,,0
2297,lawrenceville,40112,2003,0,0,0,0,1,1,0,0,1,0,confirmed attorney,1,55,3025,0,.090524316,3,25,165,0,.090524316,,0,,0,,0
1028,lawrenceville,40112,2003,0,0,0,0,1,0,0,0,1,0,,0,23,529,0,,5,25,165,0,.98684293,,,,,,0
1628,norcross,40112,2003,0,1,0,0,1,1,0,0,1,0,,0,7,49,0,,1,25,165,0,.49809775,,,,,,0
1664,decatur,40112,2003,0,0,1,0,0,1,0,0,1,0,,0,9,81,0,,1,25,154,0,1.516879,,,,,,0
1886,covington,40112,2003,0,0,0,0,1,0,0,0,1,0,,0,17,289,0,,1,25,160,0,.48230833,,,,,,0
1423,lilburn,40112,2003,0,0,0,1,1,1,0,0,1,0,confirmed attorney,1,24,576,0,1.170715,8,25,145,0,1.170715,,0,,0,,0
1711,lawrenceville,40112,2003,0,0,0,1,1,1,0,0,1,0,,0,25,625,0,,1,25,165,0,.98684293,,,,,,0
2015,lawrenceville,40112,2003,0,0,0,0,1,0,0,0,1,0,confirmed attorney,1,12,144,0,.14370489,5,25,160,0,.14370489,,0,,0,,0
1693,lawrenceville,40112,2003,0,1,0,0,1,1,0,0,1,0,confirmed attorney,1,20,400,0,.58881414,10,25,165,0,.58881414,,0,,0,,0
1378,marietta,40112,2003,0,0,0,0,1,1,0,0,1,0,,0,17,289,0,,1,25,155,0,.7671079,,,,,,0
579,lawrenceville,40112,2003,0,0,0,0,1,1,0,0,1,0,,0,25,625,0,,2,25,153,0,.98684293,,,,,,0
2339,lawrenceville,40112,2003,0,1,0,0,1,1,0,0,1,0,confirmed attorney,1,17,289,0,.20709699,2,25,155,0,.20709699,,0,,0,,0
2366,duluth,40112,2003,0,0,1,0,0,0,0,0,1,0,,0,17,289,0,,1,25,158,0,.71007925,,,,,,0
1806,alpharetta,40112,2003,0,0,0,0,0,0,0,0,1,0,confirmed attorney,1,17,289,0,.27139986,2,25,158,0,.27139986,,0,,0,,0
1140,folkston,40113,2004,0,0,0,0,1,1,0,0,1,0,,0,28,784,0,,1,5,155,0,.34591222,1,,1,,,0
301,folkston,40113,2004,1,0,0,0,1,0,0,0,1,0,,0,18,324,0,,1,5,165,0,.34591222,1,,1,,,.2
2185,folkston,40113,2004,0,0,0,0,1,0,0,0,1,0,,0,6,36,0,,1,5,165,0,.34591222,1,,1,,,0
257,folkston,40113,2004,0,0,0,0,1,1,0,0,1,0,,0,54,2916,0,,1,5,145,0,.34591222,1,,1,,,0
19,folkston,40113,2004,0,0,0,0,1,1,0,0,1,0,confirmed attorney,1,30,900,0,.029062986,2,5,155,0,.029062986,1,,1,,,0
1104,summerville,40114,2004,0,0,0,0,1,1,0,0,1,0,confirmed attorney,1,5,25,0,.018985987,1,23,153,0,.018985987,,0,,0,,0
2452,trion,40114,2004,0,0,0,1,1,1,0,0,1,0,,0,28,784,0,,1,23,145,0,.92819345,,,,,,0
